fundingTime,fundingRate,source_file
1747987200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748016000000,0.0000639925758241,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748044800000,0.0000700781411061,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748073600000,0.0000978884787909,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748102400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748131200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748160000000,0.0000635397311851,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748188800000,0.0000722316980628,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748217600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748246400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748275200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748304000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748332800000,0.0000514767620918,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748361600000,0.0000373499194977,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748390400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748419200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748448000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748476800000,0.0000361990333,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748505600000,0.0000133486796113,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748534400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748563200000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748592000000,0.0000356484547518,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748620800000,0.0000608478006794,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748649600000,0.0000849614457543,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748678400000,0.0001,BTC-USDT-SWAP-fundingrates-2025-05.zip
1748707200000,0.0000603215021756,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748736000000,0.0000383329486021,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748764800000,0.0000314635420249,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748793600000,0.0000056968413994,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748822400000,-0.0000113356638395,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748851200000,0.0000696990848657,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748880000000,0.0000660439349352,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748908800000,0.0000431046204204,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748937600000,0.0001,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748966400000,0.0000249047869903,BTC-USDT-SWAP-fundingrates-2025-06.zip
1748995200000,5.084481378E-7,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749024000000,0.0001,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749052800000,0.0000458317031727,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749081600000,0.0000432147196276,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749110400000,0.0000940740820075,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749139200000,0.0000434286755337,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749168000000,0.0000154504296009,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749196800000,-0.0000792839459623,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749225600000,-0.0000182867741832,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749254400000,0.0000171689757947,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749283200000,-0.0000272392117232,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749312000000,-0.0000551596543439,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749340800000,-0.0000057900118386,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749369600000,0.0000249304804827,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749398400000,0.0000063294660537,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749427200000,0.0000360755982289,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749456000000,0.0000107684903325,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749484800000,-0.000013836820365,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749513600000,0.0000522551268937,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749542400000,0.0000674869404338,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749571200000,0.0000764005616316,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749600000000,0.0000316481363033,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749628800000,0.0001,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749657600000,0.0000013031440131,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749686400000,0.0000649280919954,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749715200000,0.0000770655625389,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749744000000,0.0000165688558309,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749772800000,0.00002692735242,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749801600000,0.0000099143396706,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749830400000,0.0000046765059513,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749859200000,0.0000717999214758,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749888000000,0.0000651127052586,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749916800000,-0.0000174272732067,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749945600000,0.0000048124839828,BTC-USDT-SWAP-fundingrates-2025-06.zip
1749974400000,0.0000254195837191,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750003200000,0.0000403786442118,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750032000000,0.0000377018110776,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750060800000,0.0000177312255899,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750089600000,0.0000261349083371,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750118400000,0.0000232591443088,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750147200000,0.0000830763241225,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750176000000,0.0000987205691616,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750204800000,0.0000239824943308,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750233600000,-0.0000043945227225,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750262400000,0.0000548747330442,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750291200000,0.0000017486466902,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750320000000,0.0000297154361771,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750348800000,0.000093121947436,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750377600000,0.0000150970489302,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750406400000,0.0000376218645785,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750435200000,0.0000595124187289,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750464000000,-0.0000042360963853,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750492800000,-0.0000247403345674,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750521600000,0.0000827708234959,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750550400000,0.0000397040911469,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750579200000,0.0000395182696428,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750608000000,0.0000508392204879,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750636800000,-0.00005334657543,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750665600000,-0.000021329146121,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750694400000,0.0000415529546045,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750723200000,-0.0000190952717654,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750752000000,0.0000327189026426,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750780800000,0.0000373818994284,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750809600000,-0.0000295314939576,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750838400000,0.0000721857553953,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750867200000,-0.0000078500422581,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750896000000,-0.0000521208110361,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750924800000,0.0000283148318001,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750953600000,0.0000239584331826,BTC-USDT-SWAP-fundingrates-2025-06.zip
1750982400000,0.0000125607840098,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751011200000,-4.66411358E-8,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751040000000,0.0000133052533877,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751068800000,-0.0000075775508877,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751097600000,-0.0000294844102158,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751126400000,-0.000028699406371,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751155200000,-0.000053101380944,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751184000000,0.0000176694256142,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751212800000,0.0000239878353558,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751241600000,-0.0000577857531372,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751270400000,-0.0000059134499671,BTC-USDT-SWAP-fundingrates-2025-06.zip
1751299200000,0.0000220515529903,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751328000000,-0.0000696522861993,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751356800000,0.000065114139632,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751385600000,0.0000056833712858,BTC-USDT-SWAP-fundingrates-2025-07.zip
1751414400000,0.0000414374923927,BTC-USDT-SWAP-fundingrates-2025-07.zip
