fundingTime,fundingRate,instId,realizedRate
1769760000000,-0.0000433807911651,BTC-USDT-SWAP,-0.0000433807911651
1769788800000,-0.0000171969234994,BTC-USDT-SWAP,-0.0000171969234994
1769817600000,0.0000834075916422,BTC-USDT-SWAP,0.0000834075916422
1769846400000,0.0000415772335412,BTC-USDT-SWAP,0.0000415772335412
1769875200000,0.0000617832593108,BTC-USDT-SWAP,0.0000617832593108
1769904000000,-0.0000066945274943,BTC-USDT-SWAP,-0.0000066945274943
1769932800000,-0.0000155078551259,BTC-USDT-SWAP,-0.0000155078551259
1769961600000,0.0000647789297829,BTC-USDT-SWAP,0.0000647789297829
1769990400000,0.0000878095097359,BTC-USDT-SWAP,0.0000878095097359
1770019200000,0.0000596925098258,BTC-USDT-SWAP,0.0000596925098258
1770048000000,-0.0000739506326831,BTC-USDT-SWAP,-0.0000739506326831
1770076800000,-0.0000468841739388,BTC-USDT-SWAP,-0.0000468841739388
1770105600000,-0.0000003347666376,BTC-USDT-SWAP,-0.0000003347666376
1770134400000,0.0000065969563054,BTC-USDT-SWAP,0.0000065969563054
1770163200000,0.0000327909454738,BTC-USDT-SWAP,0.0000327909454738
1770192000000,0.0000397239665777,BTC-USDT-SWAP,0.0000397239665777
1770220800000,0.000059374777323,BTC-USDT-SWAP,0.000059374777323
1770249600000,0.0000818857149218,BTC-USDT-SWAP,0.0000818857149218
1770278400000,0.0000301599118301,BTC-USDT-SWAP,0.0000301599118301
1770307200000,0.0000127569790646,BTC-USDT-SWAP,0.0000127569790646
1770336000000,0.0001,BTC-USDT-SWAP,0.0001
1770364800000,-0.0000068407289022,BTC-USDT-SWAP,-0.0000068407289022
1770393600000,-0.0000687134656322,BTC-USDT-SWAP,-0.0000687134656322
1770422400000,-0.0000612733148768,BTC-USDT-SWAP,-0.0000612733148768
1770451200000,0.0000553394591617,BTC-USDT-SWAP,0.0000553394591617
1770480000000,0.0000861133048323,BTC-USDT-SWAP,0.0000861133048323
1770508800000,0.0000308067996977,BTC-USDT-SWAP,0.0000308067996977
1770537600000,0.0000160704088961,BTC-USDT-SWAP,0.0000160704088961
1770566400000,-0.0000375322134276,BTC-USDT-SWAP,-0.0000375322134276
1770595200000,0.0000683234277534,BTC-USDT-SWAP,0.0000683234277534
1770624000000,0.0000512711814493,BTC-USDT-SWAP,0.0000512711814493
1770652800000,0.0000503922037352,BTC-USDT-SWAP,0.0000503922037352
1770681600000,0.0000139541728666,BTC-USDT-SWAP,0.0000139541728666
1770710400000,0.0000564627836126,BTC-USDT-SWAP,0.0000564627836126
1770739200000,-0.000033093793619,BTC-USDT-SWAP,-0.000033093793619
1770768000000,0.0000654716061393,BTC-USDT-SWAP,0.0000654716061393
1770796800000,0.0000626740645226,BTC-USDT-SWAP,0.0000626740645226
1770825600000,0.000027571231793,BTC-USDT-SWAP,0.000027571231793
1770854400000,0.000011607619834,BTC-USDT-SWAP,0.000011607619834
1770883200000,0.0000734261249528,BTC-USDT-SWAP,0.0000734261249528
1770912000000,0.0000425188287004,BTC-USDT-SWAP,0.0000425188287004
1770940800000,0.0000649474169246,BTC-USDT-SWAP,0.0000649474169246
1770969600000,0.0001,BTC-USDT-SWAP,0.0001
1770998400000,0.0000184009491766,BTC-USDT-SWAP,0.0000184009491766
1771027200000,0.0000302084345609,BTC-USDT-SWAP,0.0000302084345609
1771056000000,-0.0000066511183633,BTC-USDT-SWAP,-0.0000066511183633
1771084800000,0.0000486341703692,BTC-USDT-SWAP,0.0000486341703692
1771113600000,0.0000671396939898,BTC-USDT-SWAP,0.0000671396939898
1771142400000,0.0000185950909647,BTC-USDT-SWAP,0.0000185950909647
1771171200000,0.0000084825894128,BTC-USDT-SWAP,0.0000084825894128
1771200000000,0.0000268616298283,BTC-USDT-SWAP,0.0000268616298283
1771228800000,0.0000640047502396,BTC-USDT-SWAP,0.0000640047502396
1771257600000,0.0000248895261036,BTC-USDT-SWAP,0.0000248895261036
1771286400000,0.0000092396052219,BTC-USDT-SWAP,0.0000092396052219
1771315200000,0.0000536110553136,BTC-USDT-SWAP,0.0000536110553136
1771344000000,0.0000378394238062,BTC-USDT-SWAP,0.0000378394238062
1771372800000,0.0000111626616908,BTC-USDT-SWAP,0.0000111626616908
1771401600000,-0.0000118184703931,BTC-USDT-SWAP,-0.0000118184703931
1771430400000,0.0000622506821764,BTC-USDT-SWAP,0.0000622506821764
1771459200000,0.0000358972331016,BTC-USDT-SWAP,0.0000358972331016
1771488000000,0.0000110370634994,BTC-USDT-SWAP,0.0000110370634994
1771516800000,0.0000312908878179,BTC-USDT-SWAP,0.0000312908878179
1771545600000,0.0000396991534163,BTC-USDT-SWAP,0.0000396991534163
1771574400000,0.0000599227465627,BTC-USDT-SWAP,0.0000599227465627
1771603200000,0.0000722330478366,BTC-USDT-SWAP,0.0000722330478366
1771632000000,0.0000884810754494,BTC-USDT-SWAP,0.0000884810754494
1771660800000,0.0000886683896573,BTC-USDT-SWAP,0.0000886683896573
1771689600000,0.0000431501597423,BTC-USDT-SWAP,0.0000431501597423
1771718400000,0.0000786658182692,BTC-USDT-SWAP,0.0000786658182692
1771747200000,0.0000572325079269,BTC-USDT-SWAP,0.0000572325079269
1771776000000,0.0000815649535124,BTC-USDT-SWAP,0.0000815649535124
1771804800000,0.0000394623008752,BTC-USDT-SWAP,0.0000394623008752
1771833600000,-0.0000915586192191,BTC-USDT-SWAP,-0.0000915586192191
1771862400000,0.000019090589435,BTC-USDT-SWAP,0.000019090589435
1771891200000,0.0000546758584873,BTC-USDT-SWAP,0.0000546758584873
1771920000000,-0.0000013935018196,BTC-USDT-SWAP,-0.0000013935018196
1771948800000,-0.0000103595341626,BTC-USDT-SWAP,-0.0000103595341626
1771977600000,-0.000014672922502,BTC-USDT-SWAP,-0.000014672922502
1772006400000,0.0000054711984407,BTC-USDT-SWAP,0.0000054711984407
1772035200000,-0.0000106431653478,BTC-USDT-SWAP,-0.0000106431653478
1772064000000,0.0000857810508043,BTC-USDT-SWAP,0.0000857810508043
1772092800000,0.0001,BTC-USDT-SWAP,0.0001
1772121600000,0.0000354682728815,BTC-USDT-SWAP,0.0000354682728815
1772150400000,0.0000303456202393,BTC-USDT-SWAP,0.0000303456202393
1772179200000,0.0000411258138161,BTC-USDT-SWAP,0.0000411258138161
1772208000000,0.0000309735619967,BTC-USDT-SWAP,0.0000309735619967
1772236800000,0.0000809504083727,BTC-USDT-SWAP,0.0000809504083727
1772265600000,0.0000107978043111,BTC-USDT-SWAP,0.0000107978043111
1772294400000,-0.0000139412742268,BTC-USDT-SWAP,-0.0000139412742268
1772323200000,0.0000221082632528,BTC-USDT-SWAP,0.0000221082632528
1772352000000,0.000049861596358,BTC-USDT-SWAP,0.000049861596358
1772380800000,0.0000568945890282,BTC-USDT-SWAP,0.0000568945890282
1772409600000,-0.0000136738950679,BTC-USDT-SWAP,-0.0000136738950679
1772438400000,0.0000342238030563,BTC-USDT-SWAP,0.0000342238030563
1772467200000,-0.000007529764939,BTC-USDT-SWAP,-0.000007529764939
1772496000000,-0.000039838485369,BTC-USDT-SWAP,-0.000039838485369
1772524800000,0.0000437296461482,BTC-USDT-SWAP,0.0000437296461482
1772553600000,0.0000170028283628,BTC-USDT-SWAP,0.0000170028283628
1772582400000,-0.0000369797398106,BTC-USDT-SWAP,-0.0000369797398106
1772611200000,-0.0000255199421549,BTC-USDT-SWAP,-0.0000255199421549
1772640000000,0.0000539814040513,BTC-USDT-SWAP,0.0000539814040513
1772668800000,0.0000526513725722,BTC-USDT-SWAP,0.0000526513725722
1772697600000,0.0001,BTC-USDT-SWAP,0.0001
1772726400000,0.0000590156680421,BTC-USDT-SWAP,0.0000590156680421
1772755200000,0.0000364006788447,BTC-USDT-SWAP,0.0000364006788447
1772784000000,0.0000675256786147,BTC-USDT-SWAP,0.0000675256786147
1772812800000,-0.0000039836586516,BTC-USDT-SWAP,-0.0000039836586516
1772841600000,-0.0000012767305249,BTC-USDT-SWAP,-0.0000012767305249
1772870400000,0.0000126860316466,BTC-USDT-SWAP,0.0000126860316466
1772899200000,-0.0000015979282954,BTC-USDT-SWAP,-0.0000015979282954
1772928000000,-0.0000432424049249,BTC-USDT-SWAP,-0.0000432424049249
1772956800000,0.0000178149868343,BTC-USDT-SWAP,0.0000178149868343
1772985600000,0.000005949377742,BTC-USDT-SWAP,0.000005949377742
1773014400000,0.0000044777677015,BTC-USDT-SWAP,0.0000044777677015
1773043200000,-0.0000441385533702,BTC-USDT-SWAP,-0.0000441385533702
1773072000000,-0.0000131652456204,BTC-USDT-SWAP,-0.0000131652456204
1773100800000,-0.0000381925973641,BTC-USDT-SWAP,-0.0000381925973641
1773129600000,0.0000265058231037,BTC-USDT-SWAP,0.0000265058231037
1773158400000,-0.0000006842881069,BTC-USDT-SWAP,-0.0000006842881069
1773187200000,-0.0000325797332179,BTC-USDT-SWAP,-0.0000325797332179
1773216000000,0.0000054827979726,BTC-USDT-SWAP,0.0000054827979726
1773244800000,-0.0000362367417498,BTC-USDT-SWAP,-0.0000362367417498
1773273600000,-0.000034227347206,BTC-USDT-SWAP,-0.000034227347206
1773302400000,-0.0000080525237027,BTC-USDT-SWAP,-0.0000080525237027
1773331200000,-0.0000447633873021,BTC-USDT-SWAP,-0.0000447633873021
1773360000000,-0.0000274309119052,BTC-USDT-SWAP,-0.0000274309119052
1773388800000,0.0000452549195154,BTC-USDT-SWAP,0.0000452549195154
1773417600000,0.000033957312099,BTC-USDT-SWAP,0.000033957312099
1773446400000,-0.0000033464546905,BTC-USDT-SWAP,-0.0000033464546905
1773475200000,-0.0000428587187518,BTC-USDT-SWAP,-0.0000428587187518
1773504000000,-0.0000543299507286,BTC-USDT-SWAP,-0.0000543299507286
1773532800000,-0.0000307333728967,BTC-USDT-SWAP,-0.0000307333728967
1773561600000,-0.000001511007376,BTC-USDT-SWAP,-0.000001511007376
1773590400000,-0.0000063222827088,BTC-USDT-SWAP,-0.0000063222827088
1773619200000,0.0000086086294459,BTC-USDT-SWAP,0.0000086086294459
1773648000000,0.000078885664794,BTC-USDT-SWAP,0.000078885664794
1773676800000,-0.0000001648756255,BTC-USDT-SWAP,-0.0000001648756255
1773705600000,0.0000500328523885,BTC-USDT-SWAP,0.0000500328523885
1773734400000,0.0000416486037836,BTC-USDT-SWAP,0.0000416486037836
1773763200000,0.0000039450946648,BTC-USDT-SWAP,0.0000039450946648
1773792000000,-0.0000245336260436,BTC-USDT-SWAP,-0.0000245336260436
1773820800000,0.0000336895262029,BTC-USDT-SWAP,0.0000336895262029
1773849600000,0.0000123692285928,BTC-USDT-SWAP,0.0000123692285928
1773878400000,-0.000027648992258,BTC-USDT-SWAP,-0.000027648992258
1773907200000,0.0000160589892444,BTC-USDT-SWAP,0.0000160589892444
1773936000000,0.0000549617269995,BTC-USDT-SWAP,0.0000549617269995
1773964800000,-0.000036905678952,BTC-USDT-SWAP,-0.000036905678952
1773993600000,0.0000022698433752,BTC-USDT-SWAP,0.0000022698433752
1774022400000,0.0000668030328443,BTC-USDT-SWAP,0.0000668030328443
1774051200000,0.0000067856864602,BTC-USDT-SWAP,0.0000067856864602
1774080000000,-0.0000247462758734,BTC-USDT-SWAP,-0.0000247462758734
1774108800000,-0.0000052769333675,BTC-USDT-SWAP,-0.0000052769333675
1774137600000,0.0000164339575202,BTC-USDT-SWAP,0.0000164339575202
1774166400000,-0.0000515599694098,BTC-USDT-SWAP,-0.0000515599694098
1774195200000,-0.0000714489917954,BTC-USDT-SWAP,-0.0000714489917954
1774224000000,-0.0000405035515868,BTC-USDT-SWAP,-0.0000405035515868
1774252800000,-0.0000082662703162,BTC-USDT-SWAP,-0.0000082662703162
1774281600000,0.0000170797364529,BTC-USDT-SWAP,0.0000170797364529
1774310400000,-0.0000035453151373,BTC-USDT-SWAP,-0.0000035453151373
1774339200000,0.0000809354252358,BTC-USDT-SWAP,0.0000809354252358
1774368000000,0.0000586921208147,BTC-USDT-SWAP,0.0000586921208147
1774396800000,0.0000176070262256,BTC-USDT-SWAP,0.0000176070262256
1774425600000,0.0000312259263346,BTC-USDT-SWAP,0.0000312259263346
1774454400000,0.0000259915621775,BTC-USDT-SWAP,0.0000259915621775
1774483200000,0.0000763095564466,BTC-USDT-SWAP,0.0000763095564466
1774512000000,0.0001,BTC-USDT-SWAP,0.0001
1774540800000,0.0000336134989715,BTC-USDT-SWAP,0.0000336134989715
1774569600000,0.0000757377571938,BTC-USDT-SWAP,0.0000757377571938
1774598400000,0.0000664216597265,BTC-USDT-SWAP,0.0000664216597265
1774627200000,-0.000043944230417,BTC-USDT-SWAP,-0.000043944230417
1774656000000,-0.0000301444125971,BTC-USDT-SWAP,-0.0000301444125971
1774684800000,0.0000108919631806,BTC-USDT-SWAP,0.0000108919631806
1774713600000,0.0000070108210259,BTC-USDT-SWAP,0.0000070108210259
1774742400000,0.0000080041340323,BTC-USDT-SWAP,0.0000080041340323
1774771200000,-0.0000535964612843,BTC-USDT-SWAP,-0.0000535964612843
1774800000000,0.0000357270982646,BTC-USDT-SWAP,0.0000357270982646
1774828800000,0.0000292937196826,BTC-USDT-SWAP,0.0000292937196826
1774857600000,0.0000622041878665,BTC-USDT-SWAP,0.0000622041878665
1774886400000,0.000020762196202,BTC-USDT-SWAP,0.000020762196202
1774915200000,0.0000191571494699,BTC-USDT-SWAP,0.0000191571494699
1774944000000,0.0001,BTC-USDT-SWAP,0.0001
1774972800000,0.0000151375879817,BTC-USDT-SWAP,0.0000151375879817
1775001600000,0.0000348803230529,BTC-USDT-SWAP,0.0000348803230529
1775030400000,0.0000524268041689,BTC-USDT-SWAP,0.0000524268041689
1775059200000,0.0000668365785286,BTC-USDT-SWAP,0.0000668365785286
1775088000000,0.0000217940143106,BTC-USDT-SWAP,0.0000217940143106
1775116800000,-0.0000260123913411,BTC-USDT-SWAP,-0.0000260123913411
1775145600000,-0.0000501320273047,BTC-USDT-SWAP,-0.0000501320273047
1775174400000,0.0000074845120418,BTC-USDT-SWAP,0.0000074845120418
1775203200000,0.0000190281918057,BTC-USDT-SWAP,0.0000190281918057
1775232000000,0.0000380139757857,BTC-USDT-SWAP,0.0000380139757857
1775260800000,0.0000191412379853,BTC-USDT-SWAP,0.0000191412379853
1775289600000,0.0000033980082706,BTC-USDT-SWAP,0.0000033980082706
1775318400000,-0.0000011320966547,BTC-USDT-SWAP,-0.0000011320966547
1775347200000,-0.0000092438007197,BTC-USDT-SWAP,-0.0000092438007197
1775376000000,0.0000187158112044,BTC-USDT-SWAP,0.0000187158112044
1775404800000,0.0000210979251291,BTC-USDT-SWAP,0.0000210979251291
1775433600000,0.0000709300578928,BTC-USDT-SWAP,0.0000709300578928
1775462400000,0.0000624348100084,BTC-USDT-SWAP,0.0000624348100084
1775491200000,0.0000687874653249,BTC-USDT-SWAP,0.0000687874653249
1775520000000,-0.0000325038879303,BTC-USDT-SWAP,-0.0000325038879303
1775548800000,0.0000391224579442,BTC-USDT-SWAP,0.0000391224579442
1775577600000,0.0000533162602047,BTC-USDT-SWAP,0.0000533162602047
1775606400000,0.0000788734342289,BTC-USDT-SWAP,0.0000788734342289
1775635200000,0.0001,BTC-USDT-SWAP,0.0001
1775664000000,0.0001,BTC-USDT-SWAP,0.0001
1775692800000,0.0000431589561822,BTC-USDT-SWAP,0.0000431589561822
1775721600000,0.0000467784476811,BTC-USDT-SWAP,0.0000467784476811
1775750400000,0.0001,BTC-USDT-SWAP,0.0001
1775779200000,0.0000271916702567,BTC-USDT-SWAP,0.0000271916702567
1775808000000,0.0000612589001435,BTC-USDT-SWAP,0.0000612589001435
1775836800000,-0.0000261465843046,BTC-USDT-SWAP,-0.0000261465843046
1775865600000,-0.0000009499073562,BTC-USDT-SWAP,-0.0000009499073562
1775894400000,0.0000467297830294,BTC-USDT-SWAP,0.0000467297830294
1775923200000,0.0000553208680148,BTC-USDT-SWAP,0.0000553208680148
1775952000000,0.0000543867076809,BTC-USDT-SWAP,0.0000543867076809
1775980800000,-0.0000393759385751,BTC-USDT-SWAP,-0.0000393759385751
1776009600000,0.0000734161268999,BTC-USDT-SWAP,0.0000734161268999
1776038400000,0.0000365276623483,BTC-USDT-SWAP,0.0000365276623483
1776067200000,0.0000745735407553,BTC-USDT-SWAP,0.0000745735407553
1776096000000,-0.0000409165288315,BTC-USDT-SWAP,-0.0000409165288315
1776124800000,0.0000653638562014,BTC-USDT-SWAP,0.0000653638562014
1776153600000,0.0000843247781537,BTC-USDT-SWAP,0.0000843247781537
1776182400000,-0.0000425181840774,BTC-USDT-SWAP,-0.0000425181840774
1776211200000,-0.0001094883251061,BTC-USDT-SWAP,-0.0001094883251061
1776240000000,-0.0000149855594031,BTC-USDT-SWAP,-0.0000149855594031
1776268800000,-0.0000571022621168,BTC-USDT-SWAP,-0.0000571022621168
1776297600000,-0.0000511257282684,BTC-USDT-SWAP,-0.0000511257282684
1776326400000,-0.0000315058973773,BTC-USDT-SWAP,-0.0000315058973773
1776355200000,-0.000013061247762,BTC-USDT-SWAP,-0.000013061247762
1776384000000,0.0000090974170654,BTC-USDT-SWAP,0.0000090974170654
1776412800000,-0.0000042082641739,BTC-USDT-SWAP,-0.0000042082641739
1776441600000,-0.0000869934861105,BTC-USDT-SWAP,-0.0000869934861105
1776470400000,0.0000073572911425,BTC-USDT-SWAP,0.0000073572911425
1776499200000,-0.0000068674141482,BTC-USDT-SWAP,-0.0000068674141482
1776528000000,-0.0000117053776205,BTC-USDT-SWAP,-0.0000117053776205
1776556800000,-0.0000714846856104,BTC-USDT-SWAP,-0.0000714846856104
1776585600000,-0.0000100773355932,BTC-USDT-SWAP,-0.0000100773355932
1776614400000,-0.000057104566861,BTC-USDT-SWAP,-0.000057104566861
1776643200000,0.0000114536200264,BTC-USDT-SWAP,0.0000114536200264
